Date,Open,High,Low,Close,Adj Close,Volume
1997-11-04,2773.100098,2851.600098,2674.199951,2707.100098,2707.100098,0
1997-11-11,2688.800049,2779.600098,2649.500000,2773.000000,2773.000000,0
1997-11-18,2787.199951,2876.300049,2753.000000,2802.500000,2802.500000,0
1997-11-25,2799.699951,2923.399902,2784.300049,2918.500000,2918.500000,0
1997-12-02,2921.000000,2948.100098,2883.399902,2932.500000,2932.500000,0
1997-12-09,2934.199951,2968.800049,2820.399902,2838.300049,2838.300049,0
1997-12-16,2875.800049,2920.199951,2815.699951,2869.699951,2869.699951,0
1997-12-23,2860.100098,2949.100098,2835.800049,2939.500000,2939.500000,0
1997-12-30,2961.899902,3075.300049,2948.899902,3072.800049,3072.800049,0
1998-01-06,3055.100098,3062.199951,2809.699951,2862.500000,2862.500000,0
1998-01-13,2914.100098,3016.800049,2881.500000,2987.000000,2987.000000,0
1998-01-20,2994.100098,3013.600098,2944.300049,3000.500000,3000.500000,0
1998-01-27,3003.899902,3221.600098,3001.800049,3187.500000,3187.500000,0
1998-02-03,3174.199951,3239.399902,3147.800049,3220.899902,3220.899902,0
1998-02-10,3214.000000,3272.300049,3165.500000,3225.100098,3225.100098,0
1998-02-17,3243.699951,3315.100098,3232.800049,3273.500000,3273.500000,0
1998-02-24,3251.300049,3472.899902,3249.100098,3446.699951,3446.699951,0
1998-03-03,3445.300049,3531.300049,3329.399902,3525.899902,3525.899902,0
1998-03-10,3521.500000,3602.199951,3486.699951,3598.300049,3598.300049,0
1998-03-17,3616.399902,3718.899902,3608.500000,3680.100098,3680.100098,0
1998-03-24,3672.500000,3851.100098,3668.300049,3800.199951,3800.199951,0
1998-03-31,3821.199951,3987.800049,3811.699951,3986.800049,3986.800049,0
1998-04-07,3969.899902,3992.199951,3842.399902,3894.500000,3894.500000,0
1998-04-14,3928.699951,3961.699951,3807.800049,3885.699951,3885.699951,0
1998-04-21,3838.300049,3886.100098,3667.000000,3689.399902,3689.399902,0
1998-04-28,3710.500000,3985.510010,3686.989990,3974.250000,3974.250000,0
1998-05-05,3963.530029,4017.239990,3900.169922,4017.239990,4017.239990,0
1998-05-12,3970.629883,4045.770020,3933.770020,3945.310059,3945.310059,0
1998-05-19,3967.229980,4108.709961,3944.879883,4108.709961,4108.709961,0
1998-05-26,4115.319824,4146.790039,3990.949951,4041.159912,4041.159912,0
1998-06-02,4061.939941,4226.109863,4060.139893,4204.580078,4204.580078,0
1998-06-09,4193.000000,4214.819824,3947.939941,4005.330078,4005.330078,0
1998-06-16,3986.350098,4136.330078,3974.129883,4018.639893,4018.639893,0
1998-06-23,4040.229980,4259.629883,4035.070068,4248.240234,4248.240234,0
1998-06-30,4236.209961,4312.490234,4202.859863,4311.100098,4311.100098,0
1998-07-07,4339.189941,4363.220215,4237.819824,4256.350098,4256.350098,0
1998-07-14,4361.129883,4404.939941,4326.299805,4368.910156,4368.910156,0
1998-07-21,4369.779785,4374.129883,4134.379883,4139.529785,4139.529785,0
1998-07-28,4176.470215,4234.950195,4069.300049,4095.030029,4095.030029,0
1998-08-04,4124.879883,4134.319824,3930.060059,3939.449951,3939.449951,0
1998-08-11,3885.679932,4024.270020,3786.189941,3983.810059,3983.810059,0
1998-08-18,4052.600098,4159.700195,3885.739990,3937.429932,3937.429932,0
1998-08-25,3994.280029,4033.179932,3584.260010,3765.229980,3765.229980,0
1998-09-01,3563.510010,3763.879883,3516.250000,3695.350098,3695.350098,0
1998-09-08,3704.469971,3822.909912,3505.620117,3714.810059,3714.810059,0
1998-09-15,3700.989990,3771.780029,3254.409912,3342.649902,3342.649902,0
1998-09-22,3438.959961,3544.590088,3240.810059,3337.639893,3337.639893,0
1998-09-29,3281.110107,3365.270020,2881.209961,2979.889893,2979.889893,0
1998-10-06,3042.570068,3263.320068,2921.040039,3263.320068,3263.320068,0
1998-10-13,3242.260010,3460.439941,3185.709961,3395.350098,3395.350098,0
1998-10-20,3412.520020,3496.629883,3358.340088,3449.479980,3449.479980,0
1998-10-27,3513.469971,3601.840088,3449.159912,3569.600098,3569.600098,0
1998-11-03,3582.669922,3684.649902,3551.500000,3585.320068,3585.320068,0
1998-11-10,3583.889893,3624.600098,3502.760010,3621.850098,3621.850098,0
1998-11-17,3603.110107,3868.040039,3581.729980,3845.810059,3845.810059,0
1998-11-24,3913.020020,3983.290039,3829.250000,3843.379883,3843.379883,0
1998-12-01,3756.979980,3794.939941,3584.419922,3771.219971,3771.219971,0
1998-12-08,3763.000000,3810.909912,3643.879883,3663.209961,3663.209961,0
1998-12-15,3677.969971,3804.159912,3641.729980,3803.409912,3803.409912,0
1998-12-22,3791.850098,3901.459961,3774.219971,3873.100098,3873.100098,0
1998-12-29,3869.169922,4147.500000,3857.250000,4147.500000,4147.500000,0
1999-01-05,4166.859863,4320.520020,4136.450195,4201.899902,4201.899902,0
1999-01-12,4180.060059,4213.669922,3845.770020,4151.680176,4151.680176,0
1999-01-19,4134.740234,4206.009766,3972.620117,4050.800049,4050.800049,0
1999-01-26,4087.260010,4354.290039,4017.540039,4303.919922,4303.919922,0
1999-02-02,4275.689941,4280.709961,4112.259766,4154.020020,4154.020020,0
1999-02-09,4187.120117,4195.560059,3954.560059,4065.189941,4065.189941,0
1999-02-16,4112.680176,4165.859863,3958.830078,4165.859863,4165.859863,0
1999-02-23,4145.680176,4264.490234,4001.239990,4032.050049,4032.050049,0
1999-03-02,4051.649902,4213.910156,3986.580078,4175.970215,4175.970215,0
1999-03-09,4208.129883,4262.319824,4130.160156,4185.120117,4185.120117,0
1999-03-16,4203.189941,4241.899902,4093.370117,4197.060059,4197.060059,0
1999-03-23,4142.569824,4180.060059,3995.699951,4153.649902,4153.649902,0
1999-03-30,4182.870117,4240.689941,4139.200195,4229.850098,4229.850098,0
1999-04-06,4279.669922,4416.000000,4251.140137,4355.000000,4355.000000,0
1999-04-13,4393.100098,4410.270020,4265.069824,4379.339844,4379.339844,0
1999-04-20,4311.890137,4343.189941,4246.770020,4284.399902,4284.399902,0
1999-04-27,4317.410156,4442.839844,4309.299805,4442.839844,4442.839844,0
1999-05-04,4479.430176,4483.939941,4264.229980,4347.149902,4347.149902,0
1999-05-11,4341.620117,4443.299805,4243.220215,4248.939941,4248.939941,0
1999-05-18,4279.540039,4422.160156,4260.189941,4398.129883,4398.129883,0
1999-05-25,4350.220215,4398.439941,4270.799805,4351.290039,4351.290039,0
1999-06-01,4323.080078,4409.169922,4282.790039,4404.240234,4404.240234,0
1999-06-08,4408.290039,4451.290039,4349.680176,4372.390137,4372.390137,0
1999-06-15,4365.129883,4587.970215,4331.830078,4545.089844,4545.089844,0
1999-06-22,4504.950195,4540.390137,4400.250000,4465.229980,4465.229980,0
1999-06-29,4479.390137,4702.620117,4474.459961,4697.839844,4697.839844,0
1999-07-06,4643.479980,4693.930176,4609.740234,4662.279785,4662.279785,0
1999-07-13,4653.359863,4677.569824,4578.750000,4618.750000,4618.750000,0
1999-07-20,4603.850098,4624.959961,4360.770020,4395.910156,4395.910156,0
1999-07-27,4415.580078,4446.430176,4273.990234,4377.870117,4377.870117,0
1999-08-03,4352.729980,4373.310059,4197.379883,4292.899902,4292.899902,0
1999-08-10,4277.959961,4459.109863,4235.830078,4458.750000,4458.750000,0
1999-08-17,4464.459961,4522.169922,4399.830078,4487.350098,4487.350098,0
1999-08-24,4527.919922,4671.279785,4485.810059,4657.439941,4657.439941,0
1999-08-31,4605.580078,4708.029785,4535.560059,4668.040039,4668.040039,0
1999-09-07,4663.589844,4773.819824,4639.600098,4716.779785,4716.779785,0
1999-09-14,4734.359863,4758.859863,4622.890137,4680.490234,4680.490234,0
1999-09-21,4688.970215,4695.259766,4531.660156,4596.600098,4596.600098,0
1999-09-28,4597.060059,4610.529785,4499.870117,4603.240234,4603.240234,0
1999-10-05,4626.419922,4747.919922,4612.729980,4722.350098,4722.350098,0
1999-10-12,4718.479980,4727.629883,4452.930176,4495.299805,4495.299805,0
1999-10-19,4524.620117,4738.830078,4478.689941,4669.279785,4669.279785,0
1999-10-26,4666.209961,4903.430176,4653.620117,4888.620117,4888.620117,0
1999-11-02,4872.879883,4994.770020,4831.819824,4994.770020,4994.770020,0
1999-11-09,5014.459961,5199.109863,4972.229980,5178.129883,5178.129883,0
1999-11-16,5166.720215,5304.120117,5144.439941,5147.959961,5147.959961,0
1999-11-23,5168.109863,5443.229980,5139.509766,5373.910156,5373.910156,0
1999-11-30,5368.180176,5513.379883,5291.589844,5509.970215,5509.970215,0
1999-12-07,5507.729980,5559.169922,5461.229980,5535.759766,5535.759766,0
1999-12-14,5524.910156,5597.620117,5475.640137,5521.109863,5521.109863,0
1999-12-21,5499.759766,5922.189941,5483.649902,5834.470215,5834.470215,0
1999-12-28,5901.410156,6102.120117,5801.180176,5917.370117,5917.370117,0
2000-01-04,5922.229980,5925.069824,5388.850098,5646.120117,5646.120117,0
2000-01-11,5726.509766,5857.359863,5536.500000,5842.779785,5842.779785,0
2000-01-18,5859.439941,5859.439941,5590.189941,5690.859863,5690.859863,0
2000-01-25,5601.180176,5813.279785,5590.169922,5659.810059,5659.810059,0
2000-02-01,5700.870117,6336.680176,5700.870117,6203.580078,6203.580078,0
2000-02-08,6252.310059,6396.970215,6148.470215,6268.319824,6268.319824,0
2000-02-15,6286.009766,6330.009766,5928.040039,5967.279785,5967.279785,0
2000-02-22,5986.850098,6229.600098,5920.609863,6102.729980,6102.729980,0
2000-02-29,6167.040039,6590.350098,6146.850098,6545.979980,6545.979980,0
2000-03-07,6507.259766,6589.180176,6254.379883,6336.930176,6336.930176,0
2000-03-14,6331.220215,6447.169922,6144.069824,6352.509766,6352.509766,0
2000-03-21,6320.120117,6460.810059,6176.620117,6450.850098,6450.850098,0
2000-03-28,6427.680176,6584.370117,6083.080078,6130.270020,6130.270020,0
2000-04-04,6138.000000,6429.509766,5913.709961,6364.899902,6364.899902,0
2000-04-11,6253.589844,6325.770020,5752.439941,6060.540039,6060.540039,0
2000-04-18,6163.910156,6258.770020,5986.140137,6234.509766,6234.509766,0
2000-04-25,6219.410156,6461.520020,6162.089844,6419.720215,6419.720215,0
2000-05-02,6489.040039,6591.439941,6399.990234,6514.419922,6514.419922,0
2000-05-09,6467.750000,6507.250000,6162.250000,6392.270020,6392.270020,0
2000-05-16,6461.049805,6571.649902,6029.810059,6094.169922,6094.169922,0
2000-05-23,6153.959961,6237.020020,6003.899902,6205.129883,6205.129883,0
2000-05-30,6247.220215,6780.660156,6200.740234,6656.259766,6656.259766,0
2000-06-06,6612.569824,6697.310059,6456.560059,6549.049805,6549.049805,0
2000-06-13,6510.819824,6644.169922,6436.200195,6505.160156,6505.160156,0
2000-06-20,6569.520020,6611.330078,6417.890137,6586.259766,6586.259766,0
2000-06-27,6630.580078,6634.609863,6391.640137,6508.470215,6508.470215,0
2000-07-04,6501.419922,6587.850098,6393.120117,6487.419922,6487.419922,0
2000-07-11,6518.220215,6631.479980,6422.720215,6619.250000,6619.250000,0
2000-07-18,6625.020020,6625.020020,6444.299805,6502.569824,6502.569824,0
2000-07-25,6576.609863,6582.479980,6374.520020,6542.490234,6542.490234,0
2000-08-01,6524.669922,6573.220215,6354.930176,6519.040039,6519.040039,0
2000-08-08,6519.040039,6625.689941,6492.009766,6609.359863,6609.359863,0
2000-08-15,6645.669922,6712.299805,6529.580078,6571.629883,6571.629883,0
2000-08-22,6599.089844,6639.459961,6449.649902,6615.020020,6615.020020,0
2000-08-29,6608.879883,6944.770020,6561.700195,6922.330078,6922.330078,0
2000-09-05,6929.049805,6929.049805,6650.729980,6675.009766,6675.009766,0
2000-09-12,6638.839844,6728.689941,6470.910156,6522.379883,6522.379883,0
2000-09-19,6482.759766,6570.310059,6085.399902,6336.279785,6336.279785,0
2000-09-26,6296.919922,6384.240234,6150.490234,6349.240234,6349.240234,0
2000-10-03,6315.390137,6434.500000,6082.790039,6110.060059,6110.060059,0
2000-10-10,6166.709961,6184.689941,5828.140137,6088.040039,6088.040039,0
2000-10-17,6097.189941,6203.509766,5833.629883,6182.339844,6182.339844,0
2000-10-24,6194.060059,6323.740234,6150.850098,6296.839844,6296.839844,0
2000-10-31,6347.049805,6459.500000,6320.759766,6352.240234,6352.240234,0
2000-11-07,6393.620117,6452.970215,5996.720215,6037.729980,6037.729980,0
2000-11-14,6081.959961,6312.779785,6005.899902,6021.790039,6021.790039,0
2000-11-21,6021.290039,6254.169922,5933.080078,6171.330078,6171.330078,0
2000-11-28,6145.189941,6172.770020,5763.180176,5791.509766,5791.509766,0
2000-12-05,5836.830078,6108.540039,5836.830078,6077.879883,6077.879883,0
2000-12-12,6071.750000,6126.410156,5818.569824,5887.490234,5887.490234,0
2000-12-19,5848.790039,5972.419922,5673.870117,5783.729980,5783.729980,0
2000-12-26,5769.240234,5981.399902,5769.240234,5926.419922,5926.419922,0
2001-01-02,5956.149902,5956.149902,5631.319824,5732.799805,5732.799805,0
2001-01-09,5778.779785,5853.879883,5603.919922,5833.379883,5833.379883,0
2001-01-16,5820.390137,5962.799805,5749.069824,5882.759766,5882.759766,0
2001-01-23,5816.529785,5959.810059,5803.799805,5887.899902,5887.899902,0
2001-01-30,5896.259766,5999.180176,5784.779785,5823.490234,5823.490234,0
2001-02-06,5831.970215,5859.350098,5700.310059,5759.479980,5759.479980,0
2001-02-13,5789.580078,5791.240234,5570.569824,5584.750000,5584.750000,0
2001-02-20,5592.720215,5640.419922,5302.790039,5415.100098,5415.100098,0
2001-02-27,5440.049805,5451.089844,5259.939941,5368.830078,5368.830078,0
2001-03-06,5401.250000,5507.259766,5216.859863,5242.399902,5242.399902,0
2001-03-13,5157.500000,5242.680176,4965.470215,5048.600098,5048.600098,0
2001-03-20,5114.720215,5145.879883,4804.399902,5124.799805,5124.799805,0
2001-03-27,5104.459961,5243.200195,5028.729980,5210.479980,5210.479980,0
2001-04-03,5153.140137,5232.950195,4872.919922,5183.220215,5183.220215,0
2001-04-10,5213.770020,5403.870117,5192.140137,5372.709961,5372.709961,0
2001-04-17,5271.240234,5533.799805,5216.569824,5396.850098,5396.850098,0
2001-04-24,5399.609863,5653.140137,5374.220215,5640.029785,5640.029785,0
2001-05-01,5661.080078,5670.020020,5378.359863,5498.520020,5498.520020,0
2001-05-08,5494.379883,5624.509766,5440.740234,5487.720215,5487.720215,0
2001-05-15,5513.640137,5660.689941,5433.310059,5652.040039,5652.040039,0
2001-05-22,5687.709961,5728.520020,5568.229980,5606.319824,5606.319824,0
2001-05-29,5588.740234,5631.390137,5387.759766,5432.709961,5432.709961,0
2001-06-05,5474.470215,5546.600098,5413.609863,5418.470215,5418.470215,0
2001-06-12,5418.270020,5430.890137,5160.279785,5160.279785,5160.279785,0
2001-06-19,5159.209961,5248.339844,5114.729980,5213.459961,5213.459961,0
2001-06-26,5199.080078,5299.899902,4967.609863,5296.509766,5296.509766,0
2001-07-03,5269.779785,5273.180176,4903.060059,5027.370117,5027.370117,0
2001-07-10,5013.529785,5067.410156,4880.509766,5022.759766,5022.759766,0
2001-07-17,4972.520020,4994.720215,4825.879883,4911.919922,4911.919922,0
2001-07-24,4886.209961,5054.399902,4773.169922,5033.709961,5033.709961,0
2001-07-31,5022.549805,5204.200195,4995.890137,5066.250000,5066.250000,0
2001-08-07,5039.040039,5062.859863,4822.290039,4920.350098,4920.350098,0
2001-08-14,4946.069824,5003.209961,4724.549805,4791.430176,4791.430176,0
2001-08-21,4806.899902,4963.859863,4768.890137,4905.790039,4905.790039,0
2001-08-28,4891.560059,4940.930176,4585.390137,4629.799805,4629.799805,0
2001-09-04,4696.939941,4708.040039,4251.540039,4383.740234,4383.740234,0
2001-09-11,4059.750000,4182.910156,3783.620117,4015.459961,4015.459961,0
2001-09-18,3980.649902,4014.860107,3463.070068,3861.189941,3861.189941,0
2001-09-25,3795.850098,4117.839844,3769.090088,4004.570068,4004.570068,0
2001-10-02,4018.459961,4232.660156,3914.389893,4172.209961,4172.209961,0
2001-10-09,4149.330078,4407.669922,4123.540039,4213.910156,4213.910156,0
2001-10-16,4220.470215,4458.040039,4193.009766,4341.290039,4341.290039,0
2001-10-23,4385.350098,4546.419922,4363.359863,4383.240234,4383.240234,0
2001-10-30,4315.189941,4488.939941,4201.810059,4485.339844,4485.339844,0
2001-11-06,4500.740234,4589.080078,4329.740234,4376.580078,4376.580078,0
2001-11-13,4437.930176,4686.200195,4437.930176,4660.490234,4660.490234,0
2001-11-20,4686.620117,4686.620117,4536.399902,4564.379883,4564.379883,0
2001-11-27,4589.350098,4595.850098,4392.669922,4463.839844,4463.839844,0
2001-12-04,4473.109863,4735.209961,4464.089844,4556.290039,4556.290039,0
2001-12-11,4535.000000,4588.089844,4328.770020,4485.169922,4485.169922,0
2001-12-18,4470.549805,4515.729980,4376.729980,4502.100098,4502.100098,0
2001-12-25,4524.060059,4630.189941,4504.979980,4624.580078,4624.580078,0
2002-01-01,4617.950195,4720.040039,4567.919922,4615.540039,4615.540039,0
2002-01-08,4594.259766,4631.919922,4448.470215,4453.970215,4453.970215,0
2002-01-15,4437.790039,4519.240234,4386.390137,4423.799805,4423.799805,0
2002-01-22,4424.589844,4557.609863,4402.490234,4533.129883,4533.129883,0
2002-01-29,4540.259766,4563.379883,4384.629883,4397.540039,4397.540039,0
2002-02-05,4345.609863,4369.830078,4228.379883,4353.209961,4353.209961,0
2002-02-12,4375.120117,4434.930176,4306.740234,4347.049805,4347.049805,0
2002-02-19,4323.810059,4323.810059,4210.299805,4305.439941,4305.439941,0
2002-02-26,4340.450195,4626.680176,4330.580078,4607.439941,4607.439941,0
2002-03-05,4608.220215,4671.000000,4542.560059,4586.750000,4586.750000,0
2002-03-12,4578.240234,4652.540039,4514.720215,4625.810059,4625.810059,0
2002-03-19,4636.330078,4652.430176,4569.399902,4588.359863,4588.359863,0
2002-03-26,4580.970215,4696.180176,4565.270020,4688.020020,4688.020020,0
2002-04-02,4673.029785,4688.160156,4415.750000,4431.879883,4431.879883,0
2002-04-09,4468.479980,4547.640137,4424.509766,4502.490234,4502.490234,0
2002-04-16,4522.910156,4653.100098,4520.109863,4559.459961,4559.459961,0
2002-04-23,4566.040039,4593.589844,4391.959961,4430.379883,4430.379883,0
2002-04-30,4414.629883,4494.790039,4338.029785,4367.259766,4367.259766,0
2002-05-07,4324.399902,4428.649902,4239.720215,4375.390137,4375.390137,0
2002-05-14,4392.419922,4497.459961,4359.589844,4400.750000,4400.750000,0
2002-05-21,4392.229980,4439.879883,4311.790039,4360.709961,4360.709961,0
2002-05-28,4380.060059,4418.729980,4225.910156,4227.149902,4227.149902,0
2002-06-04,4175.339844,4177.850098,3968.669922,4024.939941,4024.939941,0
2002-06-11,4035.679932,4114.080078,3785.409912,4010.360107,4010.360107,0
2002-06-18,4048.790039,4048.790039,3664.169922,3669.239990,3669.239990,0
2002-06-25,3733.179932,3973.929932,3561.239990,3897.370117,3897.370117,0
2002-07-02,3827.679932,3895.659912,3623.330078,3858.350098,3858.350098,0
2002-07-09,3839.889893,3886.429932,3322.790039,3323.739990,3323.739990,0
2002-07-16,3419.590088,3559.560059,3149.689941,3149.689941,3149.689941,0
2002-07-23,3184.709961,3395.830078,2898.600098,3395.830078,3395.830078,0
2002-07-30,3440.379883,3515.699951,3115.379883,3115.379883,3115.379883,0
2002-08-06,3072.040039,3449.459961,3013.800049,3364.439941,3364.439941,0
2002-08-13,3386.510010,3493.010010,3240.810059,3493.010010,3493.010010,0
2002-08-20,3479.870117,3601.409912,3420.000000,3471.280029,3471.280029,0
2002-08-27,3498.810059,3574.389893,3271.600098,3272.760010,3272.760010,0
2002-09-03,3250.139893,3250.139893,3068.110107,3199.820068,3199.820068,0
2002-09-10,3244.080078,3402.300049,3115.010010,3141.949951,3141.949951,0
2002-09-17,3223.909912,3248.229980,2773.129883,2794.310059,2794.310059,0
2002-09-24,2797.000000,2978.939941,2666.040039,2777.449951,2777.449951,0
2002-10-01,2789.689941,2958.919922,2698.530029,2733.560059,2733.560059,0
2002-10-08,2752.500000,2949.959961,2612.030029,2885.270020,2885.270020,0
2002-10-15,2928.590088,3236.149902,2923.659912,3156.929932,3156.929932,0
2002-10-22,3162.639893,3228.350098,2992.229980,3120.850098,3120.850098,0
2002-10-29,3091.899902,3218.669922,2962.439941,3218.669922,3218.669922,0
2002-11-05,3197.560059,3310.439941,3002.649902,3053.699951,3053.699951,0
2002-11-12,3042.840088,3233.610107,2979.429932,3208.469971,3208.469971,0
2002-11-19,3172.780029,3349.360107,3124.429932,3295.679932,3295.679932,0
2002-11-26,3296.949951,3393.040039,3181.840088,3298.760010,3298.760010,0
2002-12-03,3307.100098,3319.209961,3096.979980,3115.629883,3115.629883,0
2002-12-10,3096.899902,3204.139893,3054.120117,3173.850098,3173.850098,0
2002-12-17,3200.919922,3202.810059,3016.870117,3087.620117,3087.620117,0
2002-12-24,3114.169922,3114.169922,2984.020020,3025.139893,3025.139893,0
2002-12-31,3028.149902,3228.889893,3023.129883,3210.270020,3210.270020,0
2003-01-07,3231.729980,3232.340088,3054.330078,3169.820068,3169.820068,0
2003-01-14,3181.219971,3215.489990,3017.159912,3020.070068,3020.070068,0
2003-01-21,3038.709961,3064.090088,2794.500000,2795.780029,2795.780029,0
2003-01-28,2824.050049,2983.989990,2733.510010,2957.790039,2957.790039,0
2003-02-04,2934.179932,2937.909912,2756.969971,2772.260010,2772.260010,0
2003-02-11,2803.639893,2884.860107,2727.030029,2882.120117,2882.120117,0
2003-02-18,2892.169922,2950.750000,2781.729980,2785.610107,2785.610107,0
2003-02-25,2757.510010,2796.729980,2633.189941,2762.250000,2762.250000,0
2003-03-04,2732.419922,2734.429932,2513.610107,2513.610107,2513.610107,0
2003-03-11,2499.500000,2864.209961,2401.149902,2831.729980,2831.729980,0
2003-03-18,2847.870117,2909.959961,2723.969971,2726.850098,2726.850098,0
2003-03-25,2707.459961,2842.620117,2596.830078,2618.459961,2618.459961,0
2003-04-01,2627.719971,2989.350098,2599.280029,2935.679932,2935.679932,0
2003-04-08,2905.889893,2938.320068,2802.959961,2874.979980,2874.979980,0
2003-04-15,2914.870117,2991.060059,2851.750000,2898.610107,2898.610107,0
2003-04-22,2916.169922,3000.909912,2853.229980,2949.570068,2949.570068,0
2003-04-29,2980.860107,3035.600098,2904.699951,2996.219971,2996.219971,0
2003-05-06,2998.360107,3070.620117,2902.320068,2962.629883,2962.629883,0
2003-05-13,2970.679932,3036.270020,2861.080078,2867.290039,2867.290039,0
2003-05-20,2866.250000,2930.989990,2814.340088,2885.520020,2885.520020,0
2003-05-27,2880.100098,3048.320068,2826.810059,3048.320068,3048.320068,0
2003-06-03,3017.000000,3112.780029,3002.989990,3055.229980,3055.229980,0
2003-06-10,3047.020020,3177.429932,3042.969971,3174.489990,3174.489990,0
2003-06-17,3213.030029,3228.600098,3112.969971,3119.239990,3119.239990,0
2003-06-24,3122.090088,3137.189941,3071.189941,3084.100098,3084.100098,0
2003-07-01,3085.590088,3182.189941,3008.719971,3182.189941,3182.189941,0
2003-07-08,3169.350098,3203.350098,3076.350098,3190.229980,3190.229980,0
2003-07-15,3175.889893,3206.030029,3072.320068,3081.060059,3081.060059,0
2003-07-22,3088.310059,3180.899902,3060.500000,3164.929932,3164.929932,0
2003-07-29,3155.530029,3220.550049,3126.189941,3142.000000,3142.000000,0
2003-08-05,3167.850098,3203.419922,3105.370117,3188.320068,3188.320068,0
2003-08-12,3201.889893,3301.250000,3190.879883,3301.080078,3301.080078,0
2003-08-19,3315.669922,3347.550049,3264.270020,3291.360107,3291.360107,0
2003-08-26,3303.010010,3373.209961,3249.879883,3358.520020,3358.520020,0
2003-09-02,3368.580078,3435.790039,3342.270020,3409.719971,3409.719971,0
2003-09-09,3430.929932,3431.370117,3301.540039,3338.360107,3338.360107,0
2003-09-16,3344.090088,3424.260010,3269.530029,3282.949951,3282.949951,0
2003-09-23,3290.620117,3300.010010,3175.030029,3188.709961,3188.709961,0
2003-09-30,3191.929932,3299.879883,3110.929932,3281.360107,3281.360107,0
2003-10-07,3290.350098,3367.550049,3229.340088,3360.340088,3360.340088,0
2003-10-14,3380.139893,3403.760010,3334.399902,3358.800049,3358.800049,0
2003-10-21,3388.320068,3395.790039,3239.050049,3306.590088,3306.590088,0
2003-10-28,3316.810059,3442.250000,3316.810059,3439.070068,3439.070068,0
2003-11-04,3432.820068,3472.830078,3372.179932,3425.189941,3425.189941,0
2003-11-11,3402.250000,3461.350098,3355.860107,3359.300049,3359.300049,0
2003-11-18,3386.629883,3419.179932,3287.929932,3412.050049,3412.050049,0
2003-11-25,3418.169922,3490.750000,3396.590088,3490.260010,3490.260010,0
2003-12-02,3491.439941,3511.280029,3417.560059,3434.909912,3434.909912,0
2003-12-09,3459.830078,3522.449951,3419.770020,3490.419922,3490.419922,0
2003-12-16,3468.209961,3525.800049,3461.830078,3496.060059,3496.060059,0
2003-12-23,3508.649902,3521.969971,3490.489990,3520.790039,3520.790039,0
2003-12-30,3539.570068,3609.600098,3498.760010,3608.290039,3608.290039,0
2004-01-06,3612.870117,3615.830078,3548.179932,3560.100098,3560.100098,0
2004-01-13,3579.860107,3699.469971,3567.489990,3689.969971,3689.969971,0
2004-01-20,3687.280029,3713.830078,3650.860107,3675.719971,3675.719971,0
2004-01-27,3711.439941,3724.290039,3638.439941,3665.020020,3665.020020,0
2004-02-03,3667.770020,3679.669922,3594.709961,3663.729980,3663.729980,0
2004-02-10,3660.360107,3698.669922,3643.250000,3678.070068,3678.070068,0
2004-02-17,3681.860107,3765.659912,3681.860107,3731.149902,3731.149902,0
2004-02-24,3729.760010,3760.060059,3666.879883,3748.870117,3748.870117,0
2004-03-02,3767.830078,3789.330078,3729.979980,3781.379883,3781.379883,0
2004-03-09,3759.189941,3767.129883,3565.810059,3573.840088,3573.840088,0
2004-03-16,3572.389893,3660.040039,3512.679932,3539.219971,3539.219971,0
2004-03-23,3531.600098,3640.610107,3489.530029,3634.179932,3634.179932,0
2004-03-30,3628.909912,3794.199951,3602.590088,3781.199951,3781.199951,0
2004-04-06,3766.669922,3785.629883,3727.229980,3740.110107,3740.110107,0
2004-04-13,3765.800049,3794.250000,3696.810059,3743.429932,3743.429932,0
2004-04-20,3767.399902,3831.540039,3729.889893,3785.550049,3785.550049,0
2004-04-27,3787.310059,3801.479980,3651.949951,3705.479980,3705.479980,0
2004-05-04,3702.479980,3734.689941,3553.350098,3553.350098,3553.350098,0
2004-05-11,3570.350098,3621.479980,3520.610107,3553.020020,3553.020020,0
2004-05-18,3570.679932,3652.489990,3542.719971,3628.820068,3628.820068,0
2004-05-25,3611.189941,3696.689941,3598.310059,3669.629883,3669.629883,0
2004-06-01,3668.139893,3729.520020,3613.419922,3722.229980,3722.229980,0
2004-06-08,3738.110107,3738.120117,3636.760010,3647.100098,3647.100098,0
2004-06-15,3650.919922,3756.320068,3640.800049,3740.280029,3740.280029,0
2004-06-22,3731.689941,3778.760010,3693.800049,3771.580078,3771.580078,0
2004-06-29,3756.179932,3773.639893,3673.330078,3688.179932,3688.179932,0
2004-07-06,3682.810059,3689.949951,3627.959961,3651.629883,3651.629883,0
2004-07-13,3670.330078,3670.989990,3588.689941,3592.629883,3592.629883,0
2004-07-20,3586.840088,3657.510010,3530.959961,3532.610107,3532.610107,0
2004-07-27,3538.209961,3662.060059,3536.360107,3623.790039,3623.790039,0
2004-08-03,3637.280029,3655.110107,3482.030029,3497.300049,3497.300049,0
2004-08-10,3494.610107,3542.350098,3452.409912,3516.679932,3516.679932,0
2004-08-17,3512.739990,3595.520020,3507.159912,3589.689941,3589.689941,0
2004-08-24,3592.550049,3656.570068,3584.570068,3636.709961,3636.709961,0
2004-08-31,3621.139893,3681.840088,3583.739990,3673.030029,3673.030029,0
2004-09-07,3673.580078,3725.399902,3635.520020,3725.399902,3725.399902,0
